id,text,created_at,user.id
1320506951848108036,text,2020-10-25 23:26:05+00:00,14316998
1320507754335883265,text,2020-10-25 23:29:17+00:00,373638760
1320516352067731462,text,2020-10-26 00:03:26+00:00,63605103
1320518293619314688,text,2020-10-26 00:11:09+00:00,901207036100132865
1320523190225891328,text,2020-10-26 00:30:37+00:00,365608835
1320524297690120192,text,2020-10-26 00:35:01+00:00,943792292019752960
1320526382502420482,text,2020-10-26 00:43:18+00:00,2924156007
1320530592660889600,text,2020-10-26 01:00:02+00:00,831929873467920384
1320532513631162368,text,2020-10-26 01:07:40+00:00,1022706684622524416
1320535930134876160,text,2020-10-26 01:21:14+00:00,21266675
1320541140215648257,text,2020-10-26 01:41:56+00:00,2850316426
1320551250270834688,text,2020-10-26 02:22:07+00:00,230060567
1320561568640282625,text,2020-10-26 03:03:07+00:00,1262875402961399808
1320563475601522689,text,2020-10-26 03:10:42+00:00,1279413367690588161
1320569869172011008,text,2020-10-26 03:36:06+00:00,1204113357671788546
1320573613997699073,text,2020-10-26 03:50:59+00:00,782897287
1320575901516574720,text,2020-10-26 04:00:04+00:00,83471836
1320578584134750208,text,2020-10-26 04:10:44+00:00,1173379982049120257
1320587599275319296,text,2020-10-26 04:46:33+00:00,1241435350842724358
1320588114511810561,text,2020-10-26 04:48:36+00:00,1258467326820626432
1320588691576885249,text,2020-10-26 04:50:54+00:00,1111642113496834048
1320589413093675008,text,2020-10-26 04:53:46+00:00,547081840
1320589513228505088,text,2020-10-26 04:54:09+00:00,20092633
1320598964886859777,text,2020-10-26 05:31:43+00:00,365608835
1320607840566943746,text,2020-10-26 06:06:59+00:00,814866454839459841
1320610850445676546,text,2020-10-26 06:18:57+00:00,1090085248212320259
1320625909330825216,text,2020-10-26 07:18:47+00:00,1073673982891749377
1320629091888996358,text,2020-10-26 07:31:26+00:00,781634039975387136
1320638796963188738,text,2020-10-26 08:10:00+00:00,20872042
1320651009543331840,text,2020-10-26 08:58:31+00:00,38419828
1320651700252905473,text,2020-10-26 09:01:16+00:00,38419828
1320657465298571264,text,2020-10-26 09:24:11+00:00,1320654199470854144
1320667729091792899,text,2020-10-26 10:04:58+00:00,1115009372
1320670807631286272,text,2020-10-26 10:17:12+00:00,1157762366836289536
1320678555437719555,text,2020-10-26 10:47:59+00:00,605035891
1320682766497910784,text,2020-10-26 11:04:43+00:00,36672594
1320690287023476736,text,2020-10-26 11:34:36+00:00,924217663810932736
1320697839987707905,text,2020-10-26 12:04:37+00:00,34592405
1320697883943993344,text,2020-10-26 12:04:47+00:00,2270571995
1320711440634957830,text,2020-10-26 12:58:39+00:00,1053707457258774528
1320712440179499012,text,2020-10-26 13:02:38+00:00,4874572827
1320712603522531328,text,2020-10-26 13:03:16+00:00,1320710419829399552
1320713734051028993,text,2020-10-26 13:07:46+00:00,1314183559851249665
1320715005306851328,text,2020-10-26 13:12:49+00:00,94482526
1320715915630096384,text,2020-10-26 13:16:26+00:00,1320714713190354944
1320717375537401856,text,2020-10-26 13:22:14+00:00,1645284152
1320718406665068551,text,2020-10-26 13:26:20+00:00,1173716399098871808
1320718970757021698,text,2020-10-26 13:28:35+00:00,2174704297
1320720504731389958,text,2020-10-26 13:34:40+00:00,935967646167785472
1320724182779518976,text,2020-10-26 13:49:17+00:00,956288917698961408
1320724235321364482,text,2020-10-26 13:49:30+00:00,1111608665667063808
1320731023643156480,text,2020-10-26 14:16:28+00:00,941002052112699392
1320731376317091845,text,2020-10-26 14:17:52+00:00,2788484024
1320731772716486656,text,2020-10-26 14:19:27+00:00,95578338
1320732137650376704,text,2020-10-26 14:20:54+00:00,1861427599
1320734995216957441,text,2020-10-26 14:32:15+00:00,2718605664
1320736858352111625,text,2020-10-26 14:39:39+00:00,910230319713980416
1320741905546809345,text,2020-10-26 14:59:43+00:00,17815771
1320746381011812352,text,2020-10-26 15:17:30+00:00,808375073396707328
1320749579210498053,text,2020-10-26 15:30:12+00:00,422935716
1320750539496443905,text,2020-10-26 15:34:01+00:00,1309301355035664385
1320751216016633856,text,2020-10-26 15:36:42+00:00,1282429736950681601
1320751810102153218,text,2020-10-26 15:39:04+00:00,1051960765203324928
1320752374781218823,text,2020-10-26 15:41:19+00:00,1051960765203324928
1320759779212537858,text,2020-10-26 16:10:44+00:00,3082872863
1320765074017906689,text,2020-10-26 16:31:46+00:00,746642496281681920
1320767054132269061,text,2020-10-26 16:39:39+00:00,1223442148529463296
1320767805520707587,text,2020-10-26 16:42:38+00:00,633114871
1320771867821502464,text,2020-10-26 16:58:46+00:00,1617069110
1320774499206389760,text,2020-10-26 17:09:14+00:00,3014435937
1320774926807171072,text,2020-10-26 17:10:56+00:00,1298322414594428928
1320777251324125186,text,2020-10-26 17:20:10+00:00,2738327899
1320783060397293568,text,2020-10-26 17:43:15+00:00,1281659904776744960
1320785783293382658,text,2020-10-26 17:54:04+00:00,1288540917180305415
1320786709655805958,text,2020-10-26 17:57:45+00:00,509292923
1320789209964314624,text,2020-10-26 18:07:41+00:00,173366299
1320789735070158850,text,2020-10-26 18:09:46+00:00,1233363733533118468
1320790905922768899,text,2020-10-26 18:14:25+00:00,1223213133285687297
1320792477037744135,text,2020-10-26 18:20:40+00:00,2757097485
1320794517969063936,text,2020-10-26 18:28:46+00:00,837475493855145984
1320795292048986119,text,2020-10-26 18:31:51+00:00,1072668848594345989
1320797355554340870,text,2020-10-26 18:40:03+00:00,1301051434977366017
1320797580121546754,text,2020-10-26 18:40:56+00:00,1208306499241566208
1320803040761389058,text,2020-10-26 19:02:38+00:00,764575616649859072
1320804585062207489,text,2020-10-26 19:08:47+00:00,1089392204102160386
1320805112969793537,text,2020-10-26 19:10:52+00:00,1318677419142729728
1320807344578666497,text,2020-10-26 19:19:45+00:00,1296123770076372999
1320811394095341569,text,2020-10-26 19:35:50+00:00,48828963
1320811556293218305,text,2020-10-26 19:36:29+00:00,602167345
1320814034111909895,text,2020-10-26 19:46:19+00:00,836358256440258560
1320815149100355585,text,2020-10-26 19:50:45+00:00,1131662282939805696
1320817536833785856,text,2020-10-26 20:00:15+00:00,608152760
1320817936085504000,text,2020-10-26 20:01:50+00:00,4747226636
1320823576073650177,text,2020-10-26 20:24:14+00:00,1270090925172129792
1320826463764029440,text,2020-10-26 20:35:43+00:00,1161821190131986433
1320830018189221889,text,2020-10-26 20:49:50+00:00,2501843520
1320834956642365447,text,2020-10-26 21:09:28+00:00,1205188738969677824
1320838409502420992,text,2020-10-26 21:23:11+00:00,4805723312
1320838781415485441,text,2020-10-26 21:24:40+00:00,2176487617
1320841338192072705,text,2020-10-26 21:34:49+00:00,38412845
1320844021565042689,text,2020-10-26 21:45:29+00:00,964750372907569152
1320848271296712704,text,2020-10-26 22:02:22+00:00,362993438
1320849585045229569,text,2020-10-26 22:07:35+00:00,1266009649200889856
1320857501022171137,text,2020-10-26 22:39:03+00:00,824410846239608832
1320862679439953920,text,2020-10-26 22:59:37+00:00,863173810945765376
1320865194927685632,text,2020-10-26 23:09:37+00:00,359592711
1320868195792814086,text,2020-10-26 23:21:33+00:00,1314043379286773760
1320872263865040902,text,2020-10-26 23:37:42+00:00,3329366068
1320874973876150273,text,2020-10-26 23:48:29+00:00,343803915
1320875436210049024,text,2020-10-26 23:50:19+00:00,1885156260
1320882577306054656,text,2020-10-27 00:18:41+00:00,754504287514947585
1320883484676681731,text,2020-10-27 00:22:18+00:00,1247169074490003457
1320886095844966400,text,2020-10-27 00:32:40+00:00,3366817787
1320895416184020992,text,2020-10-27 01:09:42+00:00,29996600
1320895520106287104,text,2020-10-27 01:10:07+00:00,2272123824
1320895686452383747,text,2020-10-27 01:10:47+00:00,997568569
1320895964849295361,text,2020-10-27 01:11:53+00:00,2211649248
1320906313371656192,text,2020-10-27 01:53:01+00:00,962552622
1320921917088534528,text,2020-10-27 02:55:01+00:00,993340229791703040
1320932059079188481,text,2020-10-27 03:35:19+00:00,1302487546526609413
1320933154786480128,text,2020-10-27 03:39:40+00:00,2284461337
1320934590203265029,text,2020-10-27 03:45:22+00:00,832719793086042112
1320935295047634945,text,2020-10-27 03:48:10+00:00,32234651
1320952987527729153,text,2020-10-27 04:58:29+00:00,1210467202610020352
1320993448179068928,text,2020-10-27 07:39:15+00:00,958575281375272961
1320996473346105344,text,2020-10-27 07:51:16+00:00,1033584421067255808
1321013769896632320,text,2020-10-27 09:00:00+00:00,15923797
1321014181504651264,text,2020-10-27 09:01:38+00:00,783153920
1321018863249727488,text,2020-10-27 09:20:14+00:00,1538573851
1321019565808246785,text,2020-10-27 09:23:02+00:00,1164174184848793602
1321024201319481344,text,2020-10-27 09:41:27+00:00,1255792071593558016
1321032548018016256,text,2020-10-27 10:14:37+00:00,1258098775526191104
1321033175821418498,text,2020-10-27 10:17:07+00:00,739417012380782592
1321038607990226944,text,2020-10-27 10:38:42+00:00,1156857566661623808
1321043534389092352,text,2020-10-27 10:58:17+00:00,4692132067
1321051812468871168,text,2020-10-27 11:31:10+00:00,1230495650682474496
1321058787470364673,text,2020-10-27 11:58:53+00:00,722476563728453632
1321059807173005312,text,2020-10-27 12:02:56+00:00,1305141127025168385
1321073890634964992,text,2020-10-27 12:58:54+00:00,1272507567181303808
1321079391724724224,text,2020-10-27 13:20:46+00:00,713232721
1321092170988855297,text,2020-10-27 14:11:32+00:00,722837947
1321100932885536774,text,2020-10-27 14:46:21+00:00,30439795
1321102518823358468,text,2020-10-27 14:52:40+00:00,31553443
1321105703776473089,text,2020-10-27 15:05:19+00:00,825439562
1321109822939385856,text,2020-10-27 15:21:41+00:00,2592169816
1321112293921464322,text,2020-10-27 15:31:30+00:00,1318664489462530048
1321114951432376321,text,2020-10-27 15:42:04+00:00,1166168017471803393
1321115487699435521,text,2020-10-27 15:44:12+00:00,1616039425
1321116732405256199,text,2020-10-27 15:49:08+00:00,2211649248
1321117246807281666,text,2020-10-27 15:51:11+00:00,364222220
1321122151706054656,text,2020-10-27 16:10:40+00:00,2359640653
1321122679919988743,text,2020-10-27 16:12:46+00:00,733000100285284352
1321129812770082824,text,2020-10-27 16:41:07+00:00,1137797540525555713
1321139078759415808,text,2020-10-27 17:17:56+00:00,1192636315126374405
1321140412761952256,text,2020-10-27 17:23:14+00:00,330180945
1321140747601645570,text,2020-10-27 17:24:34+00:00,1446864968
1321144706970066945,text,2020-10-27 17:40:18+00:00,2817266257
1321145178028212227,text,2020-10-27 17:42:10+00:00,32882761
1321146247336595456,text,2020-10-27 17:46:25+00:00,980791856765263873
1321146695921618945,text,2020-10-27 17:48:12+00:00,1131234649093681153
1321148151206739968,text,2020-10-27 17:53:59+00:00,1240002331581788160
1321150493637357580,text,2020-10-27 18:03:18+00:00,48828963
1321152054459461636,text,2020-10-27 18:09:30+00:00,297191567
1321156957265416194,text,2020-10-27 18:28:59+00:00,52672034
1321157568954290176,text,2020-10-27 18:31:25+00:00,1174433617264697345
1321164615796068352,text,2020-10-27 18:59:25+00:00,322798199
1321165558394441728,text,2020-10-27 19:03:09+00:00,1184468814647324672
1321169375773282305,text,2020-10-27 19:18:19+00:00,1151085669718077440
1321170464849408000,text,2020-10-27 19:22:39+00:00,1026534476690673664
1321170890843844608,text,2020-10-27 19:24:21+00:00,2454384842
1321172785947910144,text,2020-10-27 19:31:53+00:00,3387343355
1321173813527252992,text,2020-10-27 19:35:58+00:00,1309981396673482752
1321178738822926336,text,2020-10-27 19:55:32+00:00,2429372022
1321178748973101057,text,2020-10-27 19:55:34+00:00,450054714
1321178779146964997,text,2020-10-27 19:55:41+00:00,1266178483681624065
1321179551892987907,text,2020-10-27 19:58:46+00:00,517125980
1321181693001322497,text,2020-10-27 20:07:16+00:00,2166796287
1321188631839678475,text,2020-10-27 20:34:50+00:00,1058176057
1321189544058851335,text,2020-10-27 20:38:28+00:00,2601088280
1321192929281662985,text,2020-10-27 20:51:55+00:00,1084416061901099008
1321193999433142277,text,2020-10-27 20:56:10+00:00,1174200033765408768
1321195746125893638,text,2020-10-27 21:03:07+00:00,183934645
1321196361568653318,text,2020-10-27 21:05:33+00:00,30412275
1321201496223076352,text,2020-10-27 21:25:58+00:00,1308713160506068992
1321202018783035392,text,2020-10-27 21:28:02+00:00,1546564334
1321207908143632387,text,2020-10-27 21:51:26+00:00,936058640552820736
1321213030772940801,text,2020-10-27 22:11:48+00:00,1300391166861545479
1321214164052987904,text,2020-10-27 22:16:18+00:00,38523763
1321220004449275905,text,2020-10-27 22:39:30+00:00,563183995
1321221942804819968,text,2020-10-27 22:47:12+00:00,787526334281023488
1321222970484948993,text,2020-10-27 22:51:17+00:00,49763537
1321229383919521792,text,2020-10-27 23:16:47+00:00,1278488303092686848
1321230202488393729,text,2020-10-27 23:20:02+00:00,2149920168
1321241318014603265,text,2020-10-28 00:04:12+00:00,936257366076608512
1321243424012464129,text,2020-10-28 00:12:34+00:00,844295700
1321244613382938624,text,2020-10-28 00:17:18+00:00,161717268
1321245771623211010,text,2020-10-28 00:21:54+00:00,1282067762328870919
1321246866957234176,text,2020-10-28 00:26:15+00:00,3061592299
1321248821628731392,text,2020-10-28 00:34:01+00:00,157495665
1321249562607161347,text,2020-10-28 00:36:58+00:00,183339534
1321250878846836738,text,2020-10-28 00:42:11+00:00,25579942
1321251385741058048,text,2020-10-28 00:44:12+00:00,1289631595184488450
1321254913213681665,text,2020-10-28 00:58:13+00:00,18848580
1321256616893829123,text,2020-10-28 01:04:59+00:00,200363955
1321259587094278145,text,2020-10-28 01:16:48+00:00,2613828686
1321259653439885313,text,2020-10-28 01:17:03+00:00,909605854504275968
1321260400449564672,text,2020-10-28 01:20:01+00:00,955297356097912832
1321260396859191297,text,2020-10-28 01:20:01+00:00,2664238424
1321263030638882816,text,2020-10-28 01:30:29+00:00,1237003372064133120
1321263366573191168,text,2020-10-28 01:31:49+00:00,137020957
1321270184875884545,text,2020-10-28 01:58:54+00:00,3224645976
1321272862184034306,text,2020-10-28 02:09:33+00:00,2835305804
1321273009458610176,text,2020-10-28 02:10:08+00:00,2835305804
1321288183460618240,text,2020-10-28 03:10:25+00:00,848806226133606402
1321291239199776771,text,2020-10-28 03:22:34+00:00,1042932761290571776
1321291473711751169,text,2020-10-28 03:23:30+00:00,1067651084485824512
1321300324951465984,text,2020-10-28 03:58:40+00:00,1047732998949548033
1321313469904375808,text,2020-10-28 04:50:54+00:00,173233775
1321315961664905217,text,2020-10-28 05:00:48+00:00,56692250
1321316038127079424,text,2020-10-28 05:01:07+00:00,2995174652
1321317286117101569,text,2020-10-28 05:06:04+00:00,361340431
1321319420564832258,text,2020-10-28 05:14:33+00:00,54942050
1321321438717091840,text,2020-10-28 05:22:34+00:00,477127837
1321321804133289984,text,2020-10-28 05:24:01+00:00,943270539061354498
1321326822777331712,text,2020-10-28 05:43:58+00:00,1205013325391843328
1321328918817918976,text,2020-10-28 05:52:18+00:00,4096484237
1321356886369837056,text,2020-10-28 07:43:25+00:00,44377360
1321359324187258880,text,2020-10-28 07:53:07+00:00,1314474965828210689
1321365894497472515,text,2020-10-28 08:19:13+00:00,318870952
1321367742939721729,text,2020-10-28 08:26:34+00:00,30671241
1321368301663145984,text,2020-10-28 08:28:47+00:00,1318896584998948864
1321369799620845568,text,2020-10-28 08:34:44+00:00,1219215832271618054
1321377879473688578,text,2020-10-28 09:06:51+00:00,1198961603401654272
1321387839762747393,text,2020-10-28 09:46:25+00:00,1219215832271618054
1321390216687554560,text,2020-10-28 09:55:52+00:00,1314230100947329026
1321390587505856513,text,2020-10-28 09:57:20+00:00,1219215832271618054
1321399289143267328,text,2020-10-28 10:31:55+00:00,823320595941232641
1321401348135374848,text,2020-10-28 10:40:06+00:00,2354250638
1321402702329499648,text,2020-10-28 10:45:29+00:00,324323215
1321414948287893504,text,2020-10-28 11:34:09+00:00,803901552
1321417628175400964,text,2020-10-28 11:44:47+00:00,1050691124
1321423864186966016,text,2020-10-28 12:09:34+00:00,1262115905699557378
1321425451802382336,text,2020-10-28 12:15:53+00:00,1255996845286920198
1321426159091986433,text,2020-10-28 12:18:41+00:00,891230087810560001
1321427319710502914,text,2020-10-28 12:23:18+00:00,840806000
1321432856271282181,text,2020-10-28 12:45:18+00:00,1233635552362024960
1321433574227300354,text,2020-10-28 12:48:09+00:00,1694777816
1321435241131708418,text,2020-10-28 12:54:47+00:00,3050048322
1321436144115044354,text,2020-10-28 12:58:22+00:00,1186691955838935040
1321438445068312581,text,2020-10-28 13:07:31+00:00,345192569
1321439566834946049,text,2020-10-28 13:11:58+00:00,741761978654466048
1321443549783695360,text,2020-10-28 13:27:48+00:00,849340853466394624
1321444578365300739,text,2020-10-28 13:31:53+00:00,2912299082
1321444716169338887,text,2020-10-28 13:32:26+00:00,49763537
1321448720488112128,text,2020-10-28 13:48:20+00:00,1282352362292682754
1321449903760023552,text,2020-10-28 13:53:03+00:00,1308713160506068992
1321453581292183555,text,2020-10-28 14:07:39+00:00,1206052066839449601
1321455757905244160,text,2020-10-28 14:16:18+00:00,1268238638657220616
1321462019137167360,text,2020-10-28 14:41:11+00:00,97992278
1321463852375199745,text,2020-10-28 14:48:28+00:00,2305858826
1321463923095277570,text,2020-10-28 14:48:45+00:00,278626622
1321464573795442689,text,2020-10-28 14:51:20+00:00,982422420
1321466143178133511,text,2020-10-28 14:57:34+00:00,1079246696889110528
1321467856412938242,text,2020-10-28 15:04:23+00:00,1212069294814552065
1321467877761974273,text,2020-10-28 15:04:28+00:00,240828543
1321473775456735233,text,2020-10-28 15:27:54+00:00,1267238625625944064
1321474208891764736,text,2020-10-28 15:29:37+00:00,1123477518
1321481642427514882,text,2020-10-28 15:59:10+00:00,59391379
1321482578474524674,text,2020-10-28 16:02:53+00:00,1216504138328133643
1321485913663459328,text,2020-10-28 16:16:08+00:00,1255785308530114562
1321488352319803393,text,2020-10-28 16:25:49+00:00,1462485150
1321490653436612610,text,2020-10-28 16:34:58+00:00,61231855
1321491328174297089,text,2020-10-28 16:37:39+00:00,1035930240252559360
1321500815299907592,text,2020-10-28 17:15:21+00:00,2370108913
1321503812348203008,text,2020-10-28 17:27:15+00:00,1311291460562677762
1321507715051651080,text,2020-10-28 17:42:46+00:00,3239490051
1321510021226811394,text,2020-10-28 17:51:56+00:00,470977779
1321510372642312192,text,2020-10-28 17:53:19+00:00,1177799138
1321510472210894850,text,2020-10-28 17:53:43+00:00,49763537
1321512183168159744,text,2020-10-28 18:00:31+00:00,27118074
1321513338946293761,text,2020-10-28 18:05:07+00:00,1142909936860446721
1321516083187191810,text,2020-10-28 18:16:01+00:00,297146299
1321516450360795136,text,2020-10-28 18:17:29+00:00,3851939413
1321518925276852225,text,2020-10-28 18:27:19+00:00,1091862922370797568
1321519319839313921,text,2020-10-28 18:28:53+00:00,485571542
1321525026466791427,text,2020-10-28 18:51:33+00:00,1003846679131541504
1321526900766945281,text,2020-10-28 18:59:00+00:00,40491371
1321527908775518208,text,2020-10-28 19:03:00+00:00,722687623396007936
1321534337569951744,text,2020-10-28 19:28:33+00:00,235251011
1321543320246640641,text,2020-10-28 20:04:15+00:00,1099472560788512768
1321543707657687042,text,2020-10-28 20:05:47+00:00,162369927
1321545143946747914,text,2020-10-28 20:11:30+00:00,105405166
1321546081809932288,text,2020-10-28 20:15:13+00:00,1149731872097873921
1321548776042045441,text,2020-10-28 20:25:56+00:00,1057419247905841158
1321556028740218883,text,2020-10-28 20:54:45+00:00,1152648101527789568
1321559289518018562,text,2020-10-28 21:07:42+00:00,1317842823924822016
1321559817492848642,text,2020-10-28 21:09:48+00:00,4126850289
1321561663854809095,text,2020-10-28 21:17:08+00:00,4020340935
1321570578621489155,text,2020-10-28 21:52:34+00:00,1283135008803377152
1321573102615232513,text,2020-10-28 22:02:35+00:00,749511032343638016
1321574573784080384,text,2020-10-28 22:08:26+00:00,271684320
1321575733760790528,text,2020-10-28 22:13:03+00:00,813293273452347393
1321582367207755777,text,2020-10-28 22:39:24+00:00,345648278
1321582713028173825,text,2020-10-28 22:40:47+00:00,18215985
1321583170169561088,text,2020-10-28 22:42:36+00:00,1210262311497285633
1321584728831627264,text,2020-10-28 22:48:47+00:00,1266986520558342146
1321585580388601856,text,2020-10-28 22:52:10+00:00,448634137
1321586908565282817,text,2020-10-28 22:57:27+00:00,4775842517
1321587615968026624,text,2020-10-28 23:00:16+00:00,317255492
1321596062008836099,text,2020-10-28 23:33:49+00:00,2783338948
1321601150660038656,text,2020-10-28 23:54:03+00:00,2460505770
1321604549258477568,text,2020-10-29 00:07:33+00:00,29109769
1321606482308182016,text,2020-10-29 00:15:14+00:00,770483083078410240
1321608187884298242,text,2020-10-29 00:22:00+00:00,62965428
1321615449122111495,text,2020-10-29 00:50:52+00:00,862980542
1321616095237836802,text,2020-10-29 00:53:26+00:00,29343793
1321616149247746048,text,2020-10-29 00:53:39+00:00,172261647
1321621006675550209,text,2020-10-29 01:12:57+00:00,1165264219853524993
1321631060371845121,text,2020-10-29 01:52:54+00:00,24872403
1321636196804710401,text,2020-10-29 02:13:18+00:00,1730224081
1321645712883503105,text,2020-10-29 02:51:07+00:00,938804550
1321646491862093825,text,2020-10-29 02:54:13+00:00,499903976
1321646651308568576,text,2020-10-29 02:54:51+00:00,822184902
1321651012025896960,text,2020-10-29 03:12:11+00:00,1314962363230162944
1321654494799798274,text,2020-10-29 03:26:01+00:00,935117208266641408
1321660978505932800,text,2020-10-29 03:51:47+00:00,1125696432
1321664814108696576,text,2020-10-29 04:07:01+00:00,1153357414030172160
1321665177889107968,text,2020-10-29 04:08:28+00:00,1015958510935293952
1321665404662542337,text,2020-10-29 04:09:22+00:00,1153357414030172160
1321665790014205958,text,2020-10-29 04:10:54+00:00,231436743
1321667703447281670,text,2020-10-29 04:18:30+00:00,2210483210
1321671164448657408,text,2020-10-29 04:32:15+00:00,457588379
1321681302433812480,text,2020-10-29 05:12:32+00:00,749705960604655616
1321682183778562053,text,2020-10-29 05:16:02+00:00,1153357414030172160
1321692023489994752,text,2020-10-29 05:55:08+00:00,888579925732622336
1321692753961562112,text,2020-10-29 05:58:03+00:00,1056438053307326465
1321694768473071616,text,2020-10-29 06:06:03+00:00,2568472014
1321698611122507777,text,2020-10-29 06:21:19+00:00,777426236
1321703103696044036,text,2020-10-29 06:39:10+00:00,1012509389175996416
1321708981853802496,text,2020-10-29 07:02:32+00:00,3266542802
1321719396885168128,text,2020-10-29 07:43:55+00:00,1237867144823607297
1321726734434271238,text,2020-10-29 08:13:04+00:00,29777646
1321727953714077701,text,2020-10-29 08:17:55+00:00,1237867144823607297
1321731301171470339,text,2020-10-29 08:31:13+00:00,313645218
1321731858749599744,text,2020-10-29 08:33:26+00:00,1177894745789665282
1321733158593769472,text,2020-10-29 08:38:36+00:00,933792900227502080
1321736605091139584,text,2020-10-29 08:52:17+00:00,92716462
1321760992083222529,text,2020-10-29 10:29:12+00:00,3861383232
1321764451394199552,text,2020-10-29 10:42:57+00:00,1182773762753777667
1321771651818758147,text,2020-10-29 11:11:33+00:00,298190486
1321774936596324352,text,2020-10-29 11:24:36+00:00,1126859228034076672
1321775277362610178,text,2020-10-29 11:25:58+00:00,1248828419363782657
1321776163895840773,text,2020-10-29 11:29:29+00:00,918697208
1321777384295698432,text,2020-10-29 11:34:20+00:00,473022952
1321782384899940352,text,2020-10-29 11:54:12+00:00,2236835221
1321782391967342592,text,2020-10-29 11:54:14+00:00,232565693
1321783105615589377,text,2020-10-29 11:57:04+00:00,1054342471507824640
1321784354931167232,text,2020-10-29 12:02:02+00:00,1160696996715540480
1321788280975822849,text,2020-10-29 12:17:38+00:00,250187859
1321788879976976385,text,2020-10-29 12:20:01+00:00,250187859
1321800594621931521,text,2020-10-29 13:06:34+00:00,253019765
1321801787528126466,text,2020-10-29 13:11:18+00:00,271537505
1321807920284209153,text,2020-10-29 13:35:40+00:00,1302630190795968513
1321810051368144896,text,2020-10-29 13:44:08+00:00,1278270428
1321810180137472001,text,2020-10-29 13:44:39+00:00,181336337
1321811383319695362,text,2020-10-29 13:49:26+00:00,1160569566029893633
1321815998291464193,text,2020-10-29 14:07:46+00:00,1146357871321452544
1321817601534808066,text,2020-10-29 14:14:09+00:00,727664070602702848
1321819504561848320,text,2020-10-29 14:21:42+00:00,3424885312
1321820060315504640,text,2020-10-29 14:23:55+00:00,1300175063870779405
1321820979094528005,text,2020-10-29 14:27:34+00:00,1021778680639619073
1321822107051855872,text,2020-10-29 14:32:03+00:00,3308896544
1321828776066560001,text,2020-10-29 14:58:33+00:00,1248536723249905664
1321829315592523776,text,2020-10-29 15:00:41+00:00,1214747023196471296
1321829669436559360,text,2020-10-29 15:02:06+00:00,986768146911645696
1321832006465052674,text,2020-10-29 15:11:23+00:00,769773845242753024
1321833463943778304,text,2020-10-29 15:17:10+00:00,1083553094665945088
1321837317338914820,text,2020-10-29 15:32:29+00:00,1310191042805796864
1321838140269727745,text,2020-10-29 15:35:45+00:00,1118673550972526592
1321840127505813506,text,2020-10-29 15:43:39+00:00,1298646745736511500
1321848194154704896,text,2020-10-29 16:15:42+00:00,1010294758894329857
1321848718677757952,text,2020-10-29 16:17:47+00:00,202062339
1321852074271805440,text,2020-10-29 16:31:07+00:00,622571261
1321852929993826305,text,2020-10-29 16:34:32+00:00,776149587631407105
1321854143372447745,text,2020-10-29 16:39:21+00:00,3061503509
1321854795590885382,text,2020-10-29 16:41:56+00:00,1280636808636837900
1321855034787827714,text,2020-10-29 16:42:53+00:00,4123692807
1321855836495310848,text,2020-10-29 16:46:04+00:00,2430032649
1321856031564189699,text,2020-10-29 16:46:51+00:00,704753128021860353
1321856386339426307,text,2020-10-29 16:48:16+00:00,594580080
1321856893585924098,text,2020-10-29 16:50:17+00:00,563921746
1321858063331110912,text,2020-10-29 16:54:55+00:00,1314066812837994496
1321861210854334466,text,2020-10-29 17:07:26+00:00,1457474934
1321863766984806404,text,2020-10-29 17:17:35+00:00,789134131
1321864568944164864,text,2020-10-29 17:20:46+00:00,54699273
1321865255702597632,text,2020-10-29 17:23:30+00:00,1383657680
1321866116378038275,text,2020-10-29 17:26:55+00:00,1030750327870513152
1321866323358584838,text,2020-10-29 17:27:45+00:00,191743854
1321867456005185537,text,2020-10-29 17:32:15+00:00,2577269413
1321868553461682176,text,2020-10-29 17:36:36+00:00,1143652387778904064
1321872839000150023,text,2020-10-29 17:53:38+00:00,3209460381
1321874122050293761,text,2020-10-29 17:58:44+00:00,2865190435
1321877675141603330,text,2020-10-29 18:12:51+00:00,2840396072
1321881805830692865,text,2020-10-29 18:29:16+00:00,417414649
1321881950949314560,text,2020-10-29 18:29:51+00:00,1286043891502702592
1321885751768981514,text,2020-10-29 18:44:57+00:00,230372806
1321892901127860224,text,2020-10-29 19:13:21+00:00,2760987675
1321894317141725186,text,2020-10-29 19:18:59+00:00,270181668
1321894684139151362,text,2020-10-29 19:20:26+00:00,861398705571856385
1321894911109746690,text,2020-10-29 19:21:21+00:00,2298157718
1321894977752961027,text,2020-10-29 19:21:36+00:00,1039298402759127042
1321897194866225152,text,2020-10-29 19:30:25+00:00,70869236
1321899164733636608,text,2020-10-29 19:38:15+00:00,1237305091817787392
1321900900554661888,text,2020-10-29 19:45:09+00:00,241110794
1321901115575799808,text,2020-10-29 19:46:00+00:00,332390969
1321902637151883267,text,2020-10-29 19:52:03+00:00,971146847493468160
1321903056699727879,text,2020-10-29 19:53:43+00:00,971146847493468160
1321903111389253633,text,2020-10-29 19:53:56+00:00,1280005507881873410
1321903214141313027,text,2020-10-29 19:54:20+00:00,986709591219204102
1321903231887384577,text,2020-10-29 19:54:24+00:00,971146847493468160
1321903772814200832,text,2020-10-29 19:56:33+00:00,971146847493468160
1321903774617767942,text,2020-10-29 19:56:34+00:00,288861730
1321905415664373761,text,2020-10-29 20:03:05+00:00,64817231
1321905919932944385,text,2020-10-29 20:05:05+00:00,1232261801036959745
